file,fingerprint,mfcc,chroma,spectral_contrast,tonnetz,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,rms,tempo
say_you_say_me.mp3,96ce61fd79acc1bfa1ea2a915cbfdb429b89bd46a97f0e4d1a3a0d58acc3accd,"[-227.8824462890625, 81.44670867919922, -10.94904899597168, 10.226957321166992, -7.03729772567749, -3.3889729976654053, -22.62836265563965, -4.479572296142578, -11.934155464172363, -6.184072971343994, -7.5355143547058105, -4.757144927978516, -12.55314826965332, -6.332210063934326, -8.961103439331055, 0.29568538069725037, -10.573485374450684, -3.2287347316741943, -0.6320915222167969, -1.4540815353393555]","[0.4646693468093872, 0.3044244349002838, 0.2221968024969101, 0.554807186126709, 0.2057788074016571, 0.28369396924972534, 0.1329764872789383, 0.33225443959236145, 0.48745259642601013, 0.18909715116024017, 0.2868393659591675, 0.21501825749874115]","[20.2803270641844, 20.785979304745776, 24.8361724994094, 28.81336166801376, 30.47560618261234, 29.75667800488489, 51.112894111460946]","[-0.2883272495960225, 0.12260377474548921, 0.07157990736627354, 0.17301097950406497, -0.019310158893383757, 0.020692682533990595]",2461.8058664569808,2339.233164858769,5086.710908021721,0.14427690535506965,0.04621218,64.599609375
stuck_on_you.mp3,e3465b6b9089ae178ec4af575de64743826abb600d30eac036d25416d7240bd5,"[-282.3519592285156, 134.786376953125, 11.957666397094727, 14.614989280700684, 1.866693139076233, 5.345997333526611, -3.9056501388549805, 5.762441158294678, -2.854036331176758, 3.240973711013794, -9.637558937072754, -1.1357425451278687, -4.905367374420166, 2.3839099407196045, -7.707849025726318, 1.0637222528457642, -7.549759864807129, -4.752273082733154, -3.881348133087158, -5.018733024597168]","[0.35702359676361084, 0.1809837967157364, 0.24123245477676392, 0.16084131598472595, 0.32898667454719543, 0.36863529682159424, 0.17617285251617432, 0.21608838438987732, 0.17662380635738373, 0.38547199964523315, 0.23492200672626495, 0.2088991105556488]","[20.63208047149493, 18.62690378217898, 23.988082371653878, 26.63101937191138, 28.05079028892354, 26.586936006335378, 50.127040327535255]","[0.12428093017743518, 0.2543459536111443, -0.18391359900340626, 0.05504602332305346, -0.01195134562212546, 0.015421916649247254]",1421.2400528799678,1853.238347647148,2682.675444895269,0.06948030548568111,0.04890188,129.19921875
easy.mp3,86a731783e843b7b1e2334310c01e711c3d35740084a926d48385328aea8272a,"[-173.70654296875, 148.28024291992188, -4.14864444732666, 13.273365020751953, 8.042449951171875, 10.070880889892578, -8.382160186767578, 0.8922009468078613, -5.6106719970703125, -1.5466151237487793, -1.4098448753356934, 4.293031692504883, -2.061385154724121, -1.6834849119186401, -3.8581438064575195, -0.5004937648773193, -4.5655999183654785, -2.9759438037872314, -8.366523742675781, -2.4408583641052246]","[0.4710466265678406, 0.3252398669719696, 0.2602602243423462, 0.43422889709472656, 0.23994676768779755, 0.3082490861415863, 0.2165253758430481, 0.3634381890296936, 0.5271286368370056, 0.32921725511550903, 0.40965917706489563, 0.2800423800945282]","[23.70129798358541, 17.97092972986501, 21.451151871431502, 22.10334607934595, 26.850755841638133, 27.14288886948642, 49.16688568257965]","[-0.23125852131306998, 0.09481361643980443, 0.028637635222082323, 0.09617930439721803, -0.010042741011163892, -0.014288322220397089]",1387.2952940997911,1632.284438158933,2896.949149211494,0.06163303623258514,0.12626576,135.99917763157896
