file,fingerprint,mfcc,chroma,spectral_contrast,tonnetz,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,rms,tempo
finesse.mp3,b3eaf561c3ab1cbdeeb3227f422ecbc648e29645448a29ea6b12445f2c7e4b9c,"[-43.347511291503906, 72.16410064697266, -1.947238802909851, 25.04765510559082, 0.22527897357940674, 10.239727973937988, 0.9007755517959595, 1.7102755308151245, -1.6808972358703613, 1.4959951639175415, 0.16410021483898163, 4.827540874481201, -4.28615140914917, 4.808859825134277, -4.08814001083374, 1.3550655841827393, -1.8182365894317627, 2.4556922912597656, -1.51728093624115, 3.8651511669158936]","[0.5613634586334229, 0.46644407510757446, 0.44188597798347473, 0.47894716262817383, 0.47616490721702576, 0.4602915346622467, 0.40173402428627014, 0.40790244936943054, 0.46059972047805786, 0.4109688997268677, 0.44118818640708923, 0.5141203999519348]","[17.391596553591494, 14.372804534282917, 16.517090050909168, 15.953267148378197, 16.068136813313007, 16.473704675983257, 48.47840915335961]","[-0.031234871312760336, 0.021633089207430733, -0.037186010899281786, 0.03851195158085109, -0.004171753444458398, -0.003485700646098176]",2690.7954738095095,2629.1759547761876,5703.632177583204,0.1230782429131192,0.23303032,103.359375
locked_out_of_heaven.mp3,d3e006809f147a3f1cf132bf2191e021cd11002812c159dbfd4cba6bf1574b08,"[-124.65213775634766, 77.31758117675781, 6.148306846618652, 30.284364700317383, 4.534060955047607, 15.28739070892334, 2.0306060314178467, 4.020795822143555, 10.536102294921875, 7.129964351654053, 3.310617208480835, 5.89790678024292, -3.335969924926758, -0.3745032250881195, 1.5071207284927368, 3.7905499935150146, 2.5113677978515625, 1.0291709899902344, -2.5496394634246826, 4.090969562530518]","[0.3541679382324219, 0.3458739221096039, 0.35616862773895264, 0.3602926731109619, 0.4519846439361572, 0.4889968931674957, 0.40248528122901917, 0.4627709984779358, 0.38840219378471375, 0.45949533581733704, 0.3773055374622345, 0.3269461691379547]","[16.14789631529409, 14.341907230883967, 18.129814319567497, 18.893674833678975, 18.100480914624587, 18.02827487824428, 47.43551558361367]","[0.03189684942233974, 0.034999762413250333, 0.0017623316032387517, 0.007454770757749865, 0.013313651900129812, 0.0020349762907422245]",2506.9414219284517,2571.8655785801257,5303.501263786765,0.10970492997774768,0.19994761,143.5546875
uptown_funk.mp3,f5804345d5d16bb11013662aa2f4f2e4f911bb8e31017b210988e2e20303b1d7,"[-177.22256469726562, 61.755001068115234, -19.58417510986328, 9.680059432983398, -2.1399505138397217, 7.746956825256348, -4.98788595199585, -1.6681499481201172, -3.3557288646698, -0.8452979922294617, -1.7494964599609375, -0.7799302935600281, -4.438528537750244, -0.47210314869880676, -2.6540348529815674, 0.4338776767253876, -5.749825954437256, -0.16187383234500885, -4.669314384460449, 2.205083131790161]","[0.5302210450172424, 0.5017178058624268, 0.528357982635498, 0.47071677446365356, 0.43785524368286133, 0.5039505362510681, 0.4926864504814148, 0.49255651235580444, 0.4662143886089325, 0.4741784930229187, 0.39808154106140137, 0.4268398582935333]","[16.38955763986522, 14.052715380268806, 16.94940391560944, 15.967347371662607, 17.020870036296742, 16.50179736167091, 48.526107570326324]","[0.01823031013903032, 0.043317857529497746, -0.010805872883849767, -0.0026928734988693527, -0.0029280581934490184, 0.007266343372294426]",2833.649682656432,2438.288792026537,5382.067455374419,0.16766678659539475,0.09180681,117.45383522727273
leave_the_door_open.mp3,45f209ea53a260a15652f2b8e4438a5ba1b199e8bc438604ebee29be220109b5,"[-253.40293884277344, 83.91980743408203, -8.91270637512207, 20.01158332824707, 2.900373935699463, 8.693279266357422, -2.1524226665496826, 4.964461803436279, 0.7741071581840515, 4.171551704406738, -5.284367084503174, 1.2647273540496826, -4.465185165405273, 2.33005428314209, -3.84470272064209, 1.4870089292526245, -2.4211747646331787, -2.7372453212738037, -5.910943984985352, -2.2069942951202393]","[0.39438724517822266, 0.3098422884941101, 0.3812128007411957, 0.37160804867744446, 0.5567901134490967, 0.4832325875759125, 0.4184146523475647, 0.4760144054889679, 0.35517439246177673, 0.3917899429798126, 0.3129046559333801, 0.39223673939704895]","[21.48755644005047, 16.266126079389057, 17.19878312272377, 16.911695877743107, 17.01639020228067, 16.70137629166131, 46.995329169641764]","[0.07065953252993726, 0.08668045058823236, -0.08945847573926566, 0.08614084730789777, -0.013542130477811625, -0.033537100413244716]",2148.666014335385,2176.27213081926,4459.123036293054,0.0968017578125,0.047524516,151.99908088235293
talking_to_the_moon.mp3,bd6dfad8291e48f582e6b02eabf1471fe5f96eb91bc8ce9daed343e9f21e6097,"[-192.11721801757812, 134.24530029296875, 0.0416400320827961, 6.090057849884033, -4.45583438873291, -1.6729758977890015, -10.836085319519043, -5.648440837860107, -5.475447654724121, -5.1595377922058105, -7.4698944091796875, -7.018374919891357, -5.171558856964111, -9.34722900390625, -10.462093353271484, -8.692166328430176, -2.936040163040161, 2.2442305088043213, -4.357034206390381, 4.571016788482666]","[0.21261081099510193, 0.23333783447742462, 0.17136940360069275, 0.4347425401210785, 0.5435236692428589, 0.21274301409721375, 0.23063917458057404, 0.16584865748882294, 0.2766542434692383, 0.15923938155174255, 0.185970276594162, 0.3526599705219269]","[20.71648508621781, 20.547790319603504, 23.139963011269376, 23.810624233313856, 23.3861168476263, 19.914748576628387, 49.339536237015416]","[0.036817830111300166, -0.2606319909743443, 0.09104361448576806, 0.2114459063926994, 0.01643813612789694, -0.02359076641813921]",1591.8227465246312,1845.3677615664153,3036.039974814967,0.07115603231424149,0.11830345,143.5546875
billionaire.mp3,8034c6820c6e452d4ee423f295cfd37b1bbc1775caca4650405341efdde266eb,"[-197.74349975585938, 79.78502655029297, -20.221282958984375, 7.065555095672607, -5.128499507904053, -9.830918312072754, -8.797633171081543, -2.0827300548553467, -15.929914474487305, -4.868039131164551, -7.020245552062988, -13.837756156921387, -9.51476764678955, -8.201000213623047, -11.609297752380371, -8.019643783569336, -6.475415229797363, -2.539865016937256, -8.019227027893066, 1.644209623336792]","[0.24529343843460083, 0.3454481065273285, 0.15727657079696655, 0.19116362929344177, 0.33448469638824463, 0.30265820026397705, 0.33475497364997864, 0.22192241251468658, 0.3255026042461395, 0.28783074021339417, 0.26725393533706665, 0.2931973338127136]","[18.61195122166025, 17.92705298151267, 21.606491323688143, 20.49541157220969, 20.591016803322884, 19.540518046958574, 47.36756328518938]","[-0.015569938140874352, -0.1458903600421411, -0.05193224314660786, 0.04491624636784615, 0.009404798417398535, -0.014713063230503764]",2192.684985915338,2191.2130861963633,4136.541653565209,0.10151185782701239,0.09577157,172.265625
grenade.mp3,2496bd6217139b1461063508ed29b535beed0c7af32d437074706b6aa91fb9ac,"[-200.9267120361328, 98.10198211669922, 7.9186882972717285, 15.327032089233398, 0.40775611996650696, -3.352307081222534, -7.272263526916504, -3.9459452629089355, -11.819197654724121, -6.630783557891846, -8.089163780212402, -6.534073829650879, -8.288393020629883, -9.398021697998047, -10.35876750946045, -10.321490287780762, -9.947022438049316, -1.9181411266326904, -10.2022705078125, 7.580941200256348]","[0.31803226470947266, 0.28385546803474426, 0.3699914515018463, 0.37693360447883606, 0.5959342122077942, 0.580678403377533, 0.3176369071006775, 0.271039754152298, 0.30507561564445496, 0.4773779809474945, 0.34194415807724, 0.2612123489379883]","[16.359979424768593, 17.012140182184837, 20.2464647303986, 18.979785631441512, 19.272409518460613, 18.719943122072745, 48.11252424173765]","[0.13305814093013704, 0.07206928655027191, -0.13921428156689386, 0.0533633932435951, -0.009205723377581559, 0.027099062428516327]",2002.5733700449018,2316.912727943633,4047.9838557287635,0.08362005369582043,0.122590296,112.34714673913044
count_on_me.mp3,464108304ae0a1e96983e8c5c3fc920293a06cfa6111e4f1bdefda0c03d4ded6,"[-121.72218322753906, 118.76849365234375, 6.98663330078125, 19.20462989807129, -0.7644285559654236, 6.1591691970825195, -10.473688125610352, -4.944492340087891, -8.421896934509277, -4.774433135986328, -7.02652645111084, -9.44157886505127, -11.417562484741211, -6.742450714111328, -15.497204780578613, -9.8626708984375, -8.246954917907715, -6.005077362060547, -11.555403709411621, -0.49849018454551697]","[0.38390523195266724, 0.23172663152217865, 0.21073949337005615, 0.2526610195636749, 0.43957260251045227, 0.3145488202571869, 0.24278131127357483, 0.39506399631500244, 0.2709932327270508, 0.26356378197669983, 0.2103613018989563, 0.28397923707962036]","[22.355188567772746, 17.957204098219627, 21.213390405947518, 21.18763927752423, 21.27452359693641, 18.58271842949297, 49.298756974434646]","[0.14972694579143328, 0.1158300228362756, 0.03730039953271462, 0.16044102907224034, 0.01599104965273834, 0.005715366167300365]",1682.0007502421201,2104.4763916858947,3355.8630408886415,0.06122336372871517,0.20591412,89.10290948275862
just_the_way_you_are.mp3,3444241206d388fdf4a43a9dcfe6451957b737818768e61bd9bf86454a5ef09b,"[-240.6585235595703, 88.96636962890625, 2.128805637359619, 6.30512809753418, -5.642262935638428, 9.224374771118164, -10.606160163879395, -3.0170199871063232, -5.773440361022949, 4.124422073364258, -0.9068329334259033, -5.200587749481201, -2.594987392425537, 2.0552589893341064, -0.010094279423356056, 5.041224956512451, 4.636279106140137, 3.827941417694092, -1.5437259674072266, 4.115914344787598]","[0.44129249453544617, 0.3766721785068512, 0.3995855450630188, 0.374581515789032, 0.42488300800323486, 0.5686364769935608, 0.34717458486557007, 0.3532640337944031, 0.38186195492744446, 0.665044903755188, 0.4885900020599365, 0.3866350054740906]","[14.707184489620415, 15.326337590535708, 17.9448479248392, 18.4429262565005, 20.30113265342912, 17.227718969242083, 48.41259186630039]","[0.05312261008146436, 0.08117217889004083, -0.10070282512924, 0.004557173939899978, -0.014105406381645941, 0.010524643324683183]",2191.368162086278,2154.0412793805385,4152.083226254112,0.12043615760448917,0.05591122,107.666015625
the_lazy_song.mp3,2bf0bd01a548b9bc0af7f96889bcaa734f8f475e3a9ddced6bcbaa4c2965ca55,"[-202.416259765625, 68.71996307373047, -1.2293498516082764, 8.220724105834961, -2.2632527351379395, 5.213306903839111, -6.439277648925781, 1.217591643333435, -2.0531253814697266, -8.466181755065918, -5.922659397125244, -4.881359100341797, -8.811615943908691, -3.102212905883789, -6.553800106048584, -4.745500564575195, -1.5541452169418335, -0.7044345140457153, -9.522159576416016, -0.06576500087976456]","[0.2812957465648651, 0.3110208511352539, 0.3097831904888153, 0.36673012375831604, 0.2627098858356476, 0.2366224080324173, 0.30017027258872986, 0.33041512966156006, 0.3873906135559082, 0.31523677706718445, 0.42719700932502747, 0.44043785333633423]","[18.929338403578086, 16.34291918486847, 19.04158478047787, 19.34739956491301, 18.69904921329016, 18.168277403203003, 47.44646780843921]","[-0.05245029949244786, -0.07564439408194408, 0.08167239275419261, 0.0032819836254838336, -0.01413027886670282, -0.025562378031132447]",2470.3586708985968,2385.2407576520704,4958.011686248307,0.11819769797310371,0.13077004,172.265625
