file,fingerprint,mfcc,chroma,spectral_contrast,tonnetz,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,rms,tempo
ce_vai_perder_essa_mulher.mp3,5b160626c8ad18521a34c8d2c61b68d6834a8960a4a141686c04a6c2707116f2,"[-118.62865447998047, 108.24951934814453, 1.5057247877120972, 7.594696998596191, -2.501091241836548, 2.9635448455810547, -10.819056510925293, -4.32446813583374, -7.56142520904541, -3.0304667949676514, -6.4116621017456055, -3.6800577640533447, -6.525749683380127, -7.607446193695068, -6.85009765625, -3.9261350631713867, -7.490894794464111, -1.9715893268585205, -11.531621932983398, -6.926209926605225]","[0.22762759029865265, 0.3091461956501007, 0.30611714720726013, 0.23483090102672577, 0.4491439759731293, 0.20327237248420715, 0.1903996467590332, 0.15127713978290558, 0.31159868836402893, 0.47558358311653137, 0.3161841034889221, 0.3872288465499878]","[27.21138898784496, 19.54736809010932, 21.46510795948048, 20.404419700617463, 20.932205603178623, 19.496021089798607, 48.73434263468056]","[0.30940300975893725, -0.11285190947801167, -0.17267610082776227, -0.008301138078820392, -0.010560113990872753, 0.034194612234575684]",1908.0023117064154,2260.4540259493087,3829.5351766580397,0.07942846906443499,0.19459209,112.34714673913044
boa_memoria.mp3,a8359457716dab48edb8c6cae1a2ee1083c4dede6b591978c3a98ecb90101afe,"[-103.4695816040039, 120.19068908691406, -4.480290412902832, 5.487887382507324, -6.3554582595825195, -2.8083765506744385, 1.5863569974899292, -3.9713644981384277, -7.5938544273376465, -4.324249744415283, -6.096555709838867, -3.642040729522705, -6.637855529785156, -6.626165390014648, -7.302565097808838, -8.40412712097168, -9.563539505004883, -6.235439777374268, -7.545313358306885, -5.939484119415283]","[0.3469650447368622, 0.3064310550689697, 0.5093737840652466, 0.2752231955528259, 0.25491732358932495, 0.19452224671840668, 0.30144524574279785, 0.429231733083725, 0.24488072097301483, 0.26761317253112793, 0.23493735492229462, 0.40708768367767334]","[27.54352677160459, 18.20492692520335, 19.766070088019998, 18.64642279568937, 18.075373991404152, 18.754946163811002, 47.30838137764518]","[0.2005987886676171, 0.11304374101350131, 0.11152533116972431, -0.0034097102038195964, -0.004335659336439713, -0.016577093042044008]",1750.4261654445534,2191.1805859952324,3483.3372700694176,0.06930494751354489,0.19103038,135.99917763157896
incondicional.mp3,5ffa49aa1004f4fa4f022946cdf82dc5df26a9e2a270fe6c22f9b683e33cb170,"[-29.70601463317871, 110.3467025756836, -32.6278076171875, 12.272150039672852, -13.774084091186523, 13.165595054626465, 9.273091316223145, 11.3408784866333, -2.75541615486145, -1.4706257581710815, -11.23302173614502, 0.08906014263629913, -6.697105407714844, -1.908892035484314, -8.132207870483398, -6.3145270347595215, -5.210805892944336, -1.5666207075119019, -5.847527027130127, -2.4438252449035645]","[0.3727632164955139, 0.45793431997299194, 0.5290202498435974, 0.39909249544143677, 0.42084985971450806, 0.31344130635261536, 0.3093200922012329, 0.30238333344459534, 0.3207484483718872, 0.44049370288848877, 0.38493049144744873, 0.3972225487232208]","[23.854698619461253, 18.17228640964413, 17.98586377489564, 17.226613251123013, 17.798534512175863, 18.767989660273184, 49.04825086132403]","[0.24769130939700848, 0.0006262158875702819, -0.01616326976501193, -0.07235300712915999, -0.006902835848205089, -0.006880787810694167]",2088.377745173617,2067.6290689011967,4129.725028117744,0.11201595152863777,0.22405142,129.19921875
eu_voce_o_mar_e_ela.mp3,9e613ec0fdea761b3b822023745b7912da6de943eec7d4edd8b6fca66938a4bc,"[-160.74647521972656, 101.55119323730469, -20.709270477294922, 0.1469125598669052, 3.623239278793335, -4.641799449920654, -7.7806596755981445, -6.028095722198486, -11.562117576599121, -8.940683364868164, -5.329725742340088, -2.276198625564575, -8.956151008605957, -3.320443630218506, -7.245517253875732, -7.175026893615723, -11.999091148376465, -4.815138816833496, -8.503449440002441, -1.9661160707473755]","[0.3523492217063904, 0.2310059666633606, 0.30873727798461914, 0.22980786859989166, 0.367179811000824, 0.3236176371574402, 0.2196407914161682, 0.22601301968097687, 0.19168931245803833, 0.337054967880249, 0.22349369525909424, 0.24677477777004242]","[20.379437349890484, 20.810299275893502, 22.027467391592687, 21.164578137449077, 21.50610209489546, 21.671792667363196, 47.526922141316]","[0.13845784354927657, 0.08613316499642201, -0.06117976497139368, 0.05456649831563912, -0.024224790759255634, 0.010790425315538962]",2121.002983955244,2211.4610059652036,4064.5670887855554,0.1043618028008901,0.13687049,112.34714673913044
sograo_caprichou.mp3,2836ed48627db0bde5214cba5a80efc192147e58dc701ba27b133adf79c2438c,"[-14.070465087890625, 65.26219177246094, -4.496692180633545, 16.77434539794922, 1.125704288482666, 9.838473320007324, -6.840542793273926, 5.06998348236084, -7.80689001083374, 2.9967727661132812, -3.7073168754577637, 0.24532963335514069, -3.7890784740448, -1.38982355594635, -2.999462127685547, -6.876308441162109, -5.225372791290283, -2.3811960220336914, -8.538793563842773, -1.2888832092285156]","[0.3229224383831024, 0.42356234788894653, 0.5174577236175537, 0.37167733907699585, 0.3859398066997528, 0.37355467677116394, 0.30007204413414, 0.27294936776161194, 0.32417023181915283, 0.433452308177948, 0.348834753036499, 0.30713221430778503]","[18.930222298709747, 15.87365867783246, 17.982350714427724, 17.041511160521313, 17.202507982089568, 17.167626764548153, 48.599178938890255]","[0.03251100730839619, -0.0070744124480390524, -0.01913743533465128, -0.023871008649860637, -0.004102649163776476, 0.007894080382016357]",2871.4044858492707,2712.0006009135213,6110.588050110052,0.13637974978231424,0.28808662,143.5546875
por_te_amar_assim.mp3,b8b8cfe7dde1e691b9ab6e73928fbc38dc8857bc41712a20ea80fadab8cd873f,"[-83.67776489257812, 88.7646484375, -12.780699729919434, 16.751869201660156, -0.02034837380051613, 10.718391418457031, 6.70488166809082, 6.393368721008301, -6.024019241333008, 1.3659135103225708, -1.451055884361267, 3.7420976161956787, -7.784898281097412, -3.0171868801116943, -4.341808319091797, -4.624752044677734, -9.564338684082031, -1.8714370727539062, -4.430373668670654, -1.1859443187713623]","[0.28205758333206177, 0.40932679176330566, 0.32061246037483215, 0.46364209055900574, 0.3333401381969452, 0.32192498445510864, 0.5524075031280518, 0.27167221903800964, 0.27609783411026, 0.20742833614349365, 0.3606968820095062, 0.409647136926651]","[24.015596570011187, 18.27742994197332, 21.665462178293318, 21.25048072572431, 21.777252730318487, 21.970340948255217, 49.75007821249504]","[-0.10655595884396082, -0.17424721256973236, 0.08943474058050302, -0.07215280012709117, 0.005798200105531837, 0.021695119692639795]",2257.236529721114,2395.703382776015,4728.596406824448,0.10347405306695047,0.16280167,95.703125
te_vivo.mp3,b814601cfe0ab82ba48c3f1c49ccce5b5116032e768fda56d1e793a01ce3d7ae,"[-145.07998657226562, 124.8798828125, -24.88107681274414, 12.778940200805664, -15.017061233520508, 3.225908041000366, -0.7590139508247375, -3.1133995056152344, -8.76007080078125, -5.963351726531982, -14.179906845092773, -6.033674716949463, -8.436613082885742, -4.058370113372803, -7.7029595375061035, -5.985966682434082, -3.4665327072143555, -1.364316701889038, -4.845531940460205, 2.2666749954223633]","[0.20267949998378754, 0.2785068452358246, 0.355586439371109, 0.19091686606407166, 0.18511079251766205, 0.255702406167984, 0.6546145081520081, 0.26408448815345764, 0.14773277938365936, 0.17037968337535858, 0.15116043388843536, 0.2598201036453247]","[20.750507636585105, 20.718184777883092, 20.70983957205395, 17.63375992502082, 19.476164557434853, 18.74732545710538, 50.208604545934776]","[0.10299975199219118, -0.20865492129984733, 0.009223966991915116, -0.1994337476508825, -0.02305291459434337, 0.03550417283308424]",1745.9895065254316,1836.4726290710882,3269.5135630321206,0.08505806465267028,0.13274708,129.19921875
acordando_o_predio.mp3,ab95821a6be5eceda8be4fcc8409a3ff1f7ed397261587971ec58c232db9680c,"[-177.11109924316406, 97.39317321777344, 2.8733410835266113, 13.700346946716309, 3.3200864791870117, -4.106067180633545, -9.596454620361328, -1.4983915090560913, -10.210332870483398, -10.507750511169434, -11.276603698730469, -8.535964965820312, -14.362191200256348, -9.289971351623535, -10.53145980834961, -7.075416088104248, -11.520363807678223, -9.201436042785645, -6.634600639343262, -4.271134376525879]","[0.24759043753147125, 0.3050476312637329, 0.23262831568717957, 0.30080294609069824, 0.3579263389110565, 0.27548834681510925, 0.3562493920326233, 0.3235223591327667, 0.4544820487499237, 0.26697850227355957, 0.2073909193277359, 0.2551629841327667]","[27.098302221729345, 17.210613960491546, 20.42659223214836, 19.961557797212105, 20.270925291208968, 21.31214255903014, 46.94774268103599]","[-0.053451378392248915, -0.133493895855607, -0.010107470765326988, 0.0690345082157392, 0.0012374138612193176, -0.010535708895935629]",2069.7374407615494,2274.020368646487,4114.566786444224,0.09448431150832043,0.12947986,123.046875
sorria.mp3,e3bd14eb61d880eb56f47048cd9174260bc590ca086bbd3cdb933b2ebc58f215,"[-122.03186798095703, 100.06663513183594, 2.8201591968536377, 17.619600296020508, -2.8648195266723633, 11.475776672363281, 2.903815746307373, 3.2173311710357666, -3.7699763774871826, 2.0212743282318115, -0.4389667212963104, 3.056056022644043, -0.818692147731781, -0.990036129951477, -0.7228704690933228, 0.14750728011131287, -7.597814083099365, -1.0029594898223877, -5.977694988250732, -3.0999350547790527]","[0.22775571048259735, 0.5479117035865784, 0.4402405917644501, 0.24000036716461182, 0.2905757427215576, 0.2855687439441681, 0.42669785022735596, 0.2684330344200134, 0.2689247131347656, 0.3110538423061371, 0.20463748276233673, 0.26732268929481506]","[21.278971211462842, 18.526790936660245, 20.974563780026397, 22.341755515235548, 21.9560061534623, 21.357908351442273, 49.513886672142384]","[0.11305547561351989, -0.13429724384292077, -0.03752534440610467, -0.09417805481657406, -0.0025327213500468456, 0.01544827448923915]",2180.7779667341388,2421.564319273861,4802.995956940547,0.09823409986938854,0.13776903,103.359375
um_beijo.mp3,83cfdb3b2b3c424c71198e5c2119848d6a8b8a45ef6e9c8d27c4308fe5f1d91b,"[-13.275440216064453, 108.99199676513672, -22.743772506713867, 13.644355773925781, 1.3719907999038696, 10.678082466125488, 3.342761278152466, 4.8066205978393555, -3.208357810974121, 0.17888353765010834, -6.542953014373779, 1.3711272478103638, -2.7717440128326416, -3.3661611080169678, -7.467276096343994, -2.089350700378418, -4.2355475425720215, 1.7067919969558716, -3.2434186935424805, 2.5957701206207275]","[0.7182466387748718, 0.4359041154384613, 0.37391775846481323, 0.3349723815917969, 0.4368218183517456, 0.5523281097412109, 0.284257173538208, 0.3248111307621002, 0.24967843294143677, 0.28924861550331116, 0.33536240458488464, 0.3804902732372284]","[21.387130893395327, 16.04410489052412, 18.71170640061053, 15.672530263018304, 16.924892648604903, 17.705382696022934, 47.83587659429645]","[0.006357660204676041, 0.14410235015187234, -0.047306579838999996, 0.028781143859051818, -0.011363385056149691, 0.0074200720743250225]",2011.6494153368972,2211.0347822108697,4106.508501838235,0.09270427692047213,0.25012794,123.046875
