file,fingerprint,mfcc,chroma,spectral_contrast,tonnetz,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,rms,tempo
me_encontra.mp3,e8d5a18095d93ee41620e7fab08557faec940eb84b67705adfd16ba0b0ed2c22,"[7.755937099456787, 88.39269256591797, 2.153843402862549, 34.54365539550781, 6.536159992218018, 17.183073043823242, 2.5425233840942383, 7.178350925445557, 1.7131085395812988, 7.33062744140625, -2.2137999534606934, 2.79111909866333, -3.706171751022339, 0.1241641417145729, -7.881411075592041, 1.7942605018615723, -1.8392213582992554, 1.3025153875350952, -4.313737392425537, -0.5170499086380005]","[0.37508419156074524, 0.2839328646659851, 0.3615277111530304, 0.5466595888137817, 0.3946109414100647, 0.3049072027206421, 0.3329983055591583, 0.5530267953872681, 0.5475888848304749, 0.46238377690315247, 0.5347726345062256, 0.3980482220649719]","[18.05527763849361, 14.8984339015952, 17.197376080748533, 17.621473262544992, 17.049974248791354, 16.087546282077994, 47.49200112899565]","[-0.07127833705480432, 0.04763694199314328, 0.07314760999137028, 0.01486570223439304, 0.0046025820083240325, 0.00907155933491485]",2269.349896209045,2528.49626033908,5050.411127521526,0.09053157652863777,0.3337256,117.45383522727273
senhor_do_tempo.mp3,bedd1647ecdbbb0f8a9a34547a69ffaf4f192b65b55b46a562e214428550e140,"[-167.7957763671875, 104.05630493164062, 25.85640525817871, 49.35190200805664, 12.082240104675293, 21.461530685424805, 8.863744735717773, 6.6677751541137695, 3.262937068939209, 6.042913436889648, -6.199970245361328, -0.1818302422761917, -6.061715602874756, -4.403310298919678, -9.238643646240234, -2.652925491333008, -9.78125, -5.366397380828857, -8.503353118896484, -4.286931991577148]","[0.29650264978408813, 0.3402610421180725, 0.24154113233089447, 0.27133387327194214, 0.4110942780971527, 0.5557233691215515, 0.45039740204811096, 0.21981476247310638, 0.2484058141708374, 0.19111832976341248, 0.18041230738162994, 0.23231109976768494]","[27.120964690742547, 19.366435973601586, 20.116076889573264, 21.0113144788922, 21.301054504651646, 20.2103507807584, 46.526503882465626]","[-0.0635421696629924, -0.09499743476350442, -0.0752026127033576, 0.049696696816580184, -0.007339386845137829, -0.03505168742541334]",1433.5379176918384,2031.52644042146,3127.8727528480554,0.040902247000773995,0.23493835,95.703125
meu_novo_mundo.mp3,2147bc70b62eb75719e305ed84c43ced0c1093d48671a60dc4f9eacd400e4e1f,"[-85.28523254394531, 91.11973571777344, 7.230103015899658, 36.81611251831055, 9.264402389526367, 15.110057830810547, 3.5014636516571045, 0.4832060635089874, -0.7168245315551758, 4.519819736480713, -1.9238094091415405, -0.16429083049297333, -5.392336368560791, -4.777787208557129, -6.729750633239746, -3.0530686378479004, -4.477227687835693, -2.9404184818267822, -7.856504440307617, -2.908665418624878]","[0.33284786343574524, 0.3210641145706177, 0.46829327940940857, 0.35095980763435364, 0.30093151330947876, 0.44980794191360474, 0.37727218866348267, 0.40601295232772827, 0.2879825830459595, 0.3271588385105133, 0.40342390537261963, 0.2902401089668274]","[22.81364464835281, 18.419170177702632, 20.344239905646724, 19.238416633265825, 19.150802641467354, 18.469778896692826, 46.30963218247035]","[-0.0045209373590001396, 0.17854911612321775, 0.023440539918338183, -0.08633806278363984, 0.015279287804216859, -0.018897563101393608]",2136.728523989216,2391.0538394930613,4555.6391193401705,0.08508754293246903,0.213015,123.046875
dona_do_meu_pensamento.mp3,2ef59733bf9880de3aa4b3b80dbd9be3d13a47b29a34ba2fb938a1a99db50a32,"[2.1500561237335205, 100.57897186279297, -11.043704986572266, 33.087921142578125, 3.113396167755127, 14.168335914611816, 0.3113052248954773, 9.638396263122559, 4.265388488769531, 5.435678482055664, -2.4394025802612305, 1.511100172996521, 1.4595134258270264, 2.884385108947754, -6.629419326782227, 0.7192770838737488, -1.8277723789215088, -0.9727333188056946, -4.09883975982666, 3.5509679317474365]","[0.5408795475959778, 0.4046882092952728, 0.35927051305770874, 0.49422112107276917, 0.4229758083820343, 0.3844623863697052, 0.442104697227478, 0.47357457876205444, 0.6169926524162292, 0.502981960773468, 0.523399829864502, 0.5612893104553223]","[19.64651722242421, 14.27981705903852, 16.57164554844003, 16.915091208599552, 16.66333496748675, 16.563983588213926, 47.70582513224341]","[-0.04671652155047378, -0.06756649986445114, 0.047972953340597944, 0.04779524054672368, -0.012818995789792209, -0.007026945517236954]",2084.852551235883,2321.9881032675917,4561.222418912055,0.08137932650445047,0.32014677,129.19921875
lutar_pelo_que_e_meu.mp3,2455d1d72f5ea106adc7584f119519fe9c713d4d5f044b0ab69dc8b5f853d20a,"[-91.1155776977539, 96.96240997314453, -17.49625015258789, 35.26224899291992, -2.3084731101989746, -8.54949951171875, -5.522761344909668, 2.019648313522339, -8.211347579956055, -0.8464803099632263, -6.014811992645264, -0.5444949865341187, -11.137279510498047, -4.171130657196045, -2.170935869216919, -4.627912998199463, -8.436962127685547, -4.797853946685791, -4.580115795135498, -1.5905508995056152]","[0.238351970911026, 0.2939766049385071, 0.35510414838790894, 0.5705884695053101, 0.30910801887512207, 0.4218841791152954, 0.22300975024700165, 0.29679787158966064, 0.38944101333618164, 0.23762646317481995, 0.347632497549057, 0.2104194164276123]","[25.976042693695423, 17.058405325126863, 20.462074101871274, 22.347685433271472, 20.33382830930087, 22.719279908178596, 47.03308719047547]","[-0.18852521240889963, 0.05074684719861413, -0.009732908996733304, 0.00841169305658949, -0.011471461994374212, -0.0030336364346481163]",2244.0234925635577,2241.4032726867667,4524.397641586445,0.1112230613873839,0.15261018,123.046875
longe_de_voce.mp3,7b1219f8bbf8fa92fe5ba870e893cd645baaeacb9adf87ca346212cea296993c,"[-111.60962677001953, 82.18838500976562, 28.227922439575195, 43.93375015258789, 22.987600326538086, 18.891014099121094, 4.073858261108398, 9.165440559387207, -0.7011778354644775, 7.057115077972412, -6.772017955780029, -0.5120673775672913, -5.8311967849731445, -4.583639144897461, -3.2076876163482666, 0.5996602773666382, -9.216804504394531, -1.201668620109558, -4.005635738372803, -3.729344129562378]","[0.3475336730480194, 0.3067653775215149, 0.37075626850128174, 0.27946409583091736, 0.26927462220191956, 0.29833269119262695, 0.46044397354125977, 0.4304041564464569, 0.2964269816875458, 0.3670462369918823, 0.3149722218513489, 0.3760659992694855]","[22.391855631319487, 18.902654296881575, 20.7964136608331, 21.119071439311387, 22.009595642506877, 20.6026256710586, 47.29985447606518]","[0.14120742588937912, 0.01589080353827224, 0.06880072521077515, -0.05269464920923676, -0.02734813279969822, 0.006694091436735736]",2052.6150992819175,2552.1218040398044,4723.863102112761,0.06331783330108359,0.2126332,143.5546875
ceu_azul.mp3,9d60b9a59a333c52c27bd2326e4a65a0b833eed47ce61a62490139cdfca27a8c,"[-125.6655044555664, 108.37239074707031, -1.0680052042007446, 25.285259246826172, 7.241880416870117, 7.3242669105529785, -5.476006031036377, -2.4958255290985107, -15.391719818115234, 0.8150686621665955, -8.704492568969727, -6.322780609130859, -6.648336410522461, -11.346315383911133, -6.644528388977051, -5.306025505065918, -7.316464424133301, -4.5738420486450195, -7.965936660766602, -2.9655420780181885]","[0.19395194947719574, 0.28060099482536316, 0.18630418181419373, 0.36217838525772095, 0.5954273343086243, 0.2831459045410156, 0.21800833940505981, 0.2189357727766037, 0.2994458079338074, 0.13666439056396484, 0.12326592206954956, 0.17424452304840088]","[26.86466791753101, 21.404851300484275, 23.39409484508941, 21.94470170490975, 21.59729716931665, 21.02849425486237, 48.70889969237227]","[0.03207992551834205, -0.23707209124840198, 0.006717623110525575, 0.13221108335453796, 0.04966656333354231, -0.035826904066671085]",1704.57692258801,2076.2800840618124,3490.5122266834364,0.06191383574400155,0.21880712,117.45383522727273
tamo_ai_na_atividade.mp3,2fcfb5cb216a444e72b0f1eb0ff45c11f42471e3f26386aaf87000691e49cbe9,"[-91.11129760742188, 97.59227752685547, -1.0826400518417358, 37.39421463012695, 11.906129837036133, 19.904457092285156, 3.711998701095581, 15.774636268615723, 5.504171371459961, 9.521913528442383, 1.9813727140426636, 7.541972637176514, 2.296382188796997, 3.7932989597320557, 3.5429656505584717, 1.637612223625183, -3.6855528354644775, 2.368142604827881, -0.532586395740509, -1.9313445091247559]","[0.44615480303764343, 0.41133373975753784, 0.39939260482788086, 0.42320993542671204, 0.3993673026561737, 0.5036146640777588, 0.3895148038864136, 0.3250511586666107, 0.4231576919555664, 0.4954330027103424, 0.6200660467147827, 0.5009764432907104]","[21.851535830298097, 16.129096140155372, 18.295941995634152, 18.29603710279438, 19.929885202535907, 19.667767273879175, 47.35105005386043]","[-0.06924520015261501, 0.04737637224306395, -0.073197388730838, -0.05647931815122902, 0.017051092472930286, -0.004185453175146098]",1960.3649681171653,2198.8484130435927,4142.49161758659,0.0766658251499613,0.25294632,161.4990234375
como_tudo_deve_ser.mp3,4f710a13613155cd1889c3b56df52a7a276e41a3405098776fb56e4626016607,"[-253.41070556640625, 149.36074829101562, 7.030414581298828, 46.62952423095703, 39.276466369628906, 9.701866149902344, 17.704456329345703, 17.81182289123535, 1.0742462873458862, -1.2809888124465942, -2.5837507247924805, -2.235822916030884, -3.031721830368042, -4.773336410522461, -2.2273664474487305, -3.7938342094421387, -4.773026943206787, -1.9684609174728394, -6.503064155578613, -3.064466714859009]","[0.2138887494802475, 0.40366676449775696, 0.34563106298446655, 0.3045043647289276, 0.4095669090747833, 0.47515755891799927, 0.48981600999832153, 0.44373026490211487, 0.4311659038066864, 0.39264145493507385, 0.25754374265670776, 0.2035631537437439]","[30.783699629590636, 21.732993707013147, 21.039440621516352, 22.072527934477815, 21.730749033841374, 25.973490461474576, 44.27495266318193]","[0.06932942570320316, -0.26293431931604794, -0.19308883198263016, 0.015354594834229365, 0.07190733060785776, 0.027054010542259543]",698.4987600186126,1144.1520852771189,1292.3255188177245,0.02262873693885449,0.21325731,99.38401442307692
zoio_de_lula.mp3,001143ee38b25d53d6896f55492a8994ee5807a6772cd6342c2620f507606b41,"[-204.14222717285156, 86.69549560546875, 7.1401448249816895, 35.36497497558594, 6.359558582305908, 15.809074401855469, 8.752625465393066, 9.560526847839355, -3.4056620597839355, 1.7264529466629028, -2.4050166606903076, 2.415788412094116, -1.66892409324646, 0.5593306422233582, -4.062144756317139, -2.0342020988464355, -2.4600296020507812, 0.027687568217515945, -3.259596347808838, -2.5009286403656006]","[0.4909309446811676, 0.5099818110466003, 0.39671561121940613, 0.38364875316619873, 0.3335108160972595, 0.3038750886917114, 0.3753581941127777, 0.39870479702949524, 0.5362223386764526, 0.3758990168571472, 0.3994728624820709, 0.44641032814979553]","[21.830350343774388, 16.994639497216248, 18.664907676610284, 20.748472457224526, 22.003795201609606, 21.80581425746924, 47.00690849845462]","[-0.04274912372104376, -0.0800416571276644, 0.001015743424527336, 0.04508504567627458, -0.007096669927881195, -0.023053902838214787]",2108.4063833649507,2290.013408142872,4356.915320995791,0.1013157138883514,0.114789575,151.99908088235293
