file,fingerprint,mfcc,chroma,spectral_contrast,tonnetz,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,rms,tempo
all_i_want_for_christmas_is_you.mp3,e42ac24b626a9df755d9213c54c4c752849039e544652ddda29c932f1f933370,"[-245.0808868408203, 55.498077392578125, 0.27748170495033264, 7.833384037017822, 9.224109649658203, 4.790952205657959, 4.7535247802734375, -2.9346923828125, -0.20615749061107635, 6.917525291442871, -8.616165161132812, 2.0684969425201416, -6.929201602935791, 0.8829717040061951, -5.409430503845215, 2.9311606884002686, -3.5400822162628174, 0.7613204121589661, -0.5483243465423584, 10.753361701965332]","[0.2593107521533966, 0.219465434551239, 0.36027252674102783, 0.2042761892080307, 0.16897621750831604, 0.1456705927848816, 0.3057607114315033, 0.41598308086395264, 0.1869605928659439, 0.19130083918571472, 0.19173434376716614, 0.2662375569343567]","[20.231518045520843, 17.29464603135593, 19.34215193813754, 23.33186509271717, 24.107276004109153, 21.315131400616846, 46.23441910175965]","[0.13748766646098343, 0.08236711415102278, 0.2086508293396824, -0.05455927818800235, -0.0006559405844477618, 0.0013079895331934005]",2552.289956512927,2365.4559860429295,5314.1678659539475,0.12743044637674147,0.07643059,143.5546875
hero.mp3,88fd1503aae0e756146ae5f52c8ad6d18c5577c8c3d1822b0af39e6dfae903f2,"[-330.5010986328125, 104.52481842041016, 16.728185653686523, 3.117987871170044, -5.436476707458496, -9.010048866271973, -14.680473327636719, -13.795331954956055, -19.001415252685547, -2.4556689262390137, -12.373316764831543, 2.3193538188934326, -8.065375328063965, -7.238224029541016, -9.304596900939941, -2.2613940238952637, -5.187431335449219, 0.33084437251091003, -8.240640640258789, 3.0802078247070312]","[0.13803143799304962, 0.13220496475696564, 0.08655384182929993, 0.2820739150047302, 0.5901387929916382, 0.22023485600948334, 0.27858784794807434, 0.10386090725660324, 0.145098015666008, 0.16335013508796692, 0.14489567279815674, 0.33042478561401367]","[19.439092136208714, 22.4527874229215, 25.568894596614605, 24.471449047973984, 24.167280252434544, 23.373325627656133, 48.827113025192126]","[0.14627924704660356, -0.285496110695361, 0.035353987528718676, 0.10308582917264525, 0.025185000832871462, -0.005469108177678773]",1981.3506366975762,2417.575988758029,4487.622863958494,0.0714821830253483,0.03263228,117.45383522727273
without_you.mp3,5185b6af6d75dfa33b948efaaa35467f63b1fee6d2e7cb5e0222c9f54bf0e609,"[-273.72576904296875, 83.4255142211914, 22.612913131713867, 3.6306376457214355, -6.510308265686035, -12.280648231506348, -10.686470985412598, -8.944974899291992, -16.419527053833008, 4.554422378540039, -8.712702751159668, -4.320585250854492, -7.109030246734619, -6.039181709289551, -0.009511657990515232, 0.5697336792945862, -6.893238544464111, -3.105828285217285, -7.692478656768799, 1.669750690460205]","[0.19422563910484314, 0.3120659291744232, 0.2151976078748703, 0.24002431333065033, 0.10314333438873291, 0.1738690286874771, 0.31810927391052246, 0.14260348677635193, 0.25356268882751465, 0.22025294601917267, 0.4541033208370209, 0.24864302575588226]","[18.099994987827895, 22.95351061455499, 25.4504490291385, 24.04022308928534, 24.771199088382062, 23.698213204276616, 46.718156582065]","[-0.17675751837564518, -0.09446859815717633, -0.002178383245415532, -0.15489667237897756, 0.02580202397084996, 0.01725212038435542]",2540.087959029224,2672.534811256047,5599.941137922068,0.10126091452205882,0.050656553,123.046875
