file,fingerprint,mfcc,chroma,spectral_contrast,tonnetz,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,rms,tempo
radio_ga_ga.mp3,c78aefc941686ed6a0c74268e5620e0f7fdf1dc0e19875210ad6f0bbc5d2aa86,"[-176.50408935546875, 69.64952850341797, -8.719932556152344, 43.915496826171875, 13.84004020690918, 24.18921661376953, 9.954784393310547, 11.708089828491211, 5.9671220779418945, 8.34268856048584, 3.8783106803894043, 6.11486291885376, 2.490283250808716, 3.457270383834839, -0.017202235758304596, 1.0213557481765747, -0.6310458779335022, 1.0101498365402222, -2.5053603649139404, 0.5304129719734192]","[0.5172724723815918, 0.4686136543750763, 0.5329153537750244, 0.48656338453292847, 0.5114410519599915, 0.6217566132545471, 0.5377482771873474, 0.5576106905937195, 0.5431534051895142, 0.574070155620575, 0.5951135754585266, 0.5233698487281799]","[19.494688163706943, 13.987548409963873, 15.459657761920456, 15.710514765906467, 15.573680687970322, 16.903869829410755, 46.685698927656]","[-0.022169093544476368, 0.08155427931425757, -0.03291519798609466, -0.023163409577827396, 0.009991920411342229, -0.013611272995608104]",2454.1442935068326,2339.23181755905,4878.428834141592,0.1119668210623065,0.13383043,112.34714673913044
dont_stop_me_now.mp3,fd497b1d7540c860bc8e80da7839d6f980e73334f205fd9e04f124d72db11c77,"[-141.88592529296875, 83.98601531982422, -27.181758880615234, 14.318082809448242, 2.83894419670105, -7.990079402923584, 1.2622281312942505, -4.030205249786377, -14.446571350097656, 3.2833967208862305, -17.530780792236328, 2.6003522872924805, -11.146475791931152, -1.465433955192566, -3.618349552154541, -7.158091068267822, -13.0794038772583, -6.208404064178467, -8.962662696838379, -0.369607150554657]","[0.30781903862953186, 0.17906087636947632, 0.29075056314468384, 0.19669373333454132, 0.3127425014972687, 0.3739354610443115, 0.2935466170310974, 0.38082730770111084, 0.28614506125450134, 0.43077388405799866, 0.3622012734413147, 0.2629013955593109]","[24.850119491843557, 19.51048419013359, 24.26718900715253, 24.83623828695027, 24.8310508826106, 28.812828534108977, 50.09283298886425]","[0.0899700522330588, 0.17966053039359156, -0.04940185184307959, 0.0025075100024947584, 0.008981871074651548, -0.005967787480639114]",2436.7256485729527,2311.828152170468,4662.7468050079815,0.1215846767366486,0.102864295,99.38401442307692
we_are_the_champions.mp3,8b0efafdf9d38a47729d383000f1eadcf0f50e0fc09e5dbc2d6c4f5fbf7e94d0,"[-240.99267578125, 111.38983917236328, -5.036324977874756, 19.072874069213867, 7.262484550476074, 2.0454013347625732, 3.435234785079956, -4.082081317901611, -8.8883638381958, 6.3985819816589355, -9.39230728149414, 1.3684258460998535, -6.062202453613281, -1.475500464439392, 0.6099859476089478, -5.105632781982422, -7.096027374267578, -1.9201412200927734, -9.80240249633789, -8.14491081237793]","[0.41213053464889526, 0.2620594799518585, 0.3820264935493469, 0.4220244586467743, 0.2738472521305084, 0.23471254110336304, 0.2126200795173645, 0.31241798400878906, 0.1770174652338028, 0.18934045732021332, 0.3498828113079071, 0.28672683238983154]","[25.274800306874475, 19.127587482569318, 22.42722876351799, 23.564646116951415, 25.574991263023154, 27.386433938797502, 48.78188551858143]","[-0.12026663882460274, 0.1945098701366107, 0.18751402966816538, 0.044322963186608874, 0.02467068282694312, 0.08505361309844854]",1723.3386005437299,1955.4610552955007,3461.7790670955883,0.07140319635255418,0.07084559,95.703125
i_want_to_break_free.mp3,c8e8ba339e6b6b6d6d9bd7f12448dc586d16e20ba870e1ab52d132e06300c7ab,"[-188.8817901611328, 101.338623046875, 3.791630506515503, 26.547292709350586, 0.5167245864868164, 10.32038402557373, -4.144782543182373, 2.693192720413208, -6.856292724609375, -1.393913984298706, -4.001331806182861, -0.3314075171947479, -5.043963432312012, -2.8489162921905518, -7.696237087249756, -1.8828445672988892, -3.7245473861694336, 0.036228593438863754, -5.448145389556885, -1.4074313640594482]","[0.3629359006881714, 0.5293759703636169, 0.2931470572948456, 0.3834737539291382, 0.489551305770874, 0.28170469403266907, 0.3182041347026825, 0.2230800986289978, 0.491266667842865, 0.35186097025871277, 0.2850753664970398, 0.48453348875045776]","[22.292820755181502, 15.363793474463971, 20.351332920828863, 22.7539177994662, 24.582392508951983, 23.95563769567941, 48.61280187013359]","[0.0507711603526027, -0.3015559079108376, -0.08163317561008314, 0.09191771451637551, 0.038518811343234996, -0.026383917163315042]",1996.7058210965972,2293.386174184039,4285.96575001814,0.08551989103618421,0.08627858,107.666015625
another_one_bites_the_dust.mp3,0ca7314f8de2de39e04bb5327573b507f13ed1176ced439a7a6888be039f7d1e,"[-189.0737762451172, 92.075927734375, 24.109495162963867, 38.44457244873047, 13.76660442352295, 15.83064079284668, 11.786556243896484, 5.469916343688965, 1.8169138431549072, 4.855639457702637, -1.9295518398284912, 0.4105342626571655, -0.4746859073638916, -0.47319525480270386, -1.6449216604232788, 0.571936309337616, -1.2914531230926514, 0.6400500535964966, -5.52387809753418, -2.066795587539673]","[0.5393833518028259, 0.3997310996055603, 0.3731129467487335, 0.4986512362957001, 0.5320482850074768, 0.6483548879623413, 0.5110272169113159, 0.43589580059051514, 0.4740014672279358, 0.5549634695053101, 0.5485513210296631, 0.5334649682044983]","[17.763083521435583, 13.950727565684227, 16.339971090979432, 17.12859445688154, 17.16605930537261, 18.655173541342943, 44.1096136876137]","[-0.014468988169322468, 0.037641641193000445, -0.013090075182529788, 0.05812874628409685, -0.01504559540127462, -0.004544056933978709]",2177.2498205602005,2299.9065637561052,4442.148138937935,0.09411091996420279,0.16731572,112.34714673913044
we_will_rock_you.mp3,4d8f61eb458146dfccb96e645f2e3fa3d0d86562d11a08ab3425ec271e2b07dc,"[-132.82969665527344, 87.98290252685547, -13.002097129821777, 20.724905014038086, 5.072788715362549, 1.2264652252197266, 1.3751634359359741, 5.484616279602051, -2.5421528816223145, 7.209628582000732, -2.368911027908325, 5.530160903930664, 0.3746846318244934, 1.6563408374786377, -0.023887965828180313, 3.2402963638305664, -2.5332417488098145, 3.5697762966156006, -0.9398044347763062, 2.085029363632202]","[0.5111051797866821, 0.5084177255630493, 0.6035585403442383, 0.5981263518333435, 0.6442274451255798, 0.5959421992301941, 0.531968355178833, 0.48786839842796326, 0.46610957384109497, 0.4778556823730469, 0.4847510755062103, 0.5145850777626038]","[20.39526715366692, 12.854429751614719, 14.478221879826767, 14.978477490332898, 16.411592594889154, 18.693714376850824, 46.340295184201935]","[0.038975561500392664, -0.05259646156912281, -0.006690742484014707, 0.015469328315795842, 0.009415399657460402, -0.0033119348037826315]",2442.9067070439473,2403.887861539941,4827.445809095637,0.1341239055243808,0.13905266,80.74951171875
bohemian_rhapsody.mp3,5d32a2db8cea44433d784139355b8d0f91cba82b558a8382e7837f6ef948c1f9,"[-230.615234375, 80.66998291015625, -29.315998077392578, 16.469772338867188, -2.8275535106658936, -23.995288848876953, -12.2076997756958, -10.668280601501465, -23.69576644897461, -2.62985897064209, -25.175771713256836, -3.7285196781158447, -16.193872451782227, -11.76252555847168, 0.4677636921405792, -6.760956764221191, -5.914844512939453, 8.133234024047852, -2.4219467639923096, 5.27730655670166]","[0.2664583921432495, 0.21078693866729736, 0.3767881691455841, 0.3394298553466797, 0.25058498978614807, 0.42293715476989746, 0.2787414789199829, 0.4288974404335022, 0.2148512303829193, 0.2926356792449951, 0.4765516221523285, 0.25636783242225647]","[17.906510650057157, 20.76192270130188, 23.77749955618879, 24.632810256008845, 25.0547107182728, 28.412162318754675, 49.254272398050134]","[0.012233821086216018, 0.1436654309092935, 0.010297683211787227, -0.09576186571694098, 0.02348153322719055, -0.0136785304384492]",2351.2353214235523,2154.1890398670143,4280.265784485052,0.1310241510255418,0.06112591,143.5546875
