file,fingerprint,mfcc,chroma,spectral_contrast,tonnetz,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,rms,tempo
hellcat.mp3,ad26bdfa0ba010e153b44c1d2e77ab4507bab05643762c600b94c97ae527f9e5,"[0.31971386075019836, 80.83869171142578, -6.85821008682251, 20.94810676574707, -5.7055439949035645, 9.722846984863281, 1.1500908136367798, 7.655178070068359, 1.280343770980835, 4.555453300476074, -1.6827566623687744, 2.4396777153015137, -0.32192814350128174, 3.5383965969085693, -4.617615222930908, 0.8055124878883362, -3.545626401901245, 1.9950045347213745, 0.8527250289916992, 5.531133651733398]","[0.5322074890136719, 0.36299052834510803, 0.26994702219963074, 0.3828924894332886, 0.3214442729949951, 0.4931592047214508, 0.2847271263599396, 0.3113917410373688, 0.4358273446559906, 0.277743399143219, 0.30016833543777466, 0.283284455537796]","[22.188101255546155, 14.376957416741766, 17.373891559919954, 19.010087659662837, 18.77119502616096, 18.375121752836332, 48.93454227659053]","[-0.09608828180195902, 0.05960065322928139, -0.014441269369876757, 0.054099174917764836, -0.037742204496342954, 0.011541528707469642]",2599.6114626909143,2542.660372141791,5485.750161752612,0.11662438927051083,0.34280798,172.265625
why_we_lose.mp3,d0c294750e9d561c192345f36e015e64e27db6b25cb7d938b53502076f488de3,"[-121.7380142211914, 97.88819885253906, -19.6058292388916, -6.151453495025635, 4.022937297821045, -3.2231013774871826, -3.199950695037842, -2.5695667266845703, -4.739785194396973, -2.163300037384033, -3.4906134605407715, -0.48317980766296387, -5.666884899139404, -0.8688760995864868, -1.5935965776443481, -6.410587310791016, -9.871848106384277, -4.849289417266846, -4.706517696380615, 2.5314571857452393]","[0.26232993602752686, 0.26634207367897034, 0.3621806800365448, 0.35767239332199097, 0.506822943687439, 0.27661529183387756, 0.36659786105155945, 0.38475966453552246, 0.2760748267173767, 0.276298463344574, 0.2741164565086365, 0.5296204090118408]","[23.333695586236704, 16.948908986043676, 19.28595049339391, 18.355766945142147, 19.101897725910934, 19.247779285594365, 45.731538533807694]","[0.15371347540184316, -0.04819607212925774, 0.08157578872764717, 0.02612027068458055, 0.006025240182456014, -0.030971016205202824]",2279.3060062767236,2453.8318230331515,4890.2870957696405,0.09397259880514706,0.14842063,117.45383522727273
high.mp3,7eb08f73c17166dc26110bbc6f856aa63acdd8b72cba3eeb07d3404412c655c6,"[-106.13035583496094, 104.67323303222656, -1.2700494527816772, 9.957069396972656, -2.540201187133789, 0.5589425563812256, -6.2934675216674805, -5.374488353729248, -8.254548072814941, -9.363418579101562, -9.969905853271484, -4.81358528137207, -11.017257690429688, -11.993552207946777, -9.881035804748535, -0.4281681478023529, -6.283442497253418, -8.506060600280762, -13.225539207458496, -10.310705184936523]","[0.2944100797176361, 0.549946665763855, 0.28539127111434937, 0.29757943749427795, 0.5119803547859192, 0.30425798892974854, 0.3618621230125427, 0.22836796939373016, 0.4050147533416748, 0.6631293296813965, 0.2960442304611206, 0.21082159876823425]","[24.830071744055456, 19.61479205870703, 21.33165503459528, 20.399211577804074, 20.252992590819865, 19.34856150639781, 45.39784080231139]","[0.20827605985125258, -0.2043419188227066, -0.21559245142568162, -0.0010830001354484695, 0.057424726616797477, 0.040071307258999794]",2055.6734178712836,2092.7069748157655,4207.766222879983,0.09070731242743808,0.20062271,151.99908088235293
energy.mp3,c450dcc84f7aab82ba032d4f5fb5b0551c4cd8afc9468e02bf278b9655db09e6,"[-36.76832580566406, 110.44115447998047, -16.81368637084961, 26.335147857666016, -7.669479846954346, 6.498538017272949, -11.132794380187988, 2.4073266983032227, 0.19697688519954681, 8.023542404174805, -0.888148844242096, 2.271646022796631, -6.70878791809082, -4.107441425323486, -8.885099411010742, -2.530189275741577, -5.015477180480957, 2.4547407627105713, -0.7137449383735657, -0.575050950050354]","[0.19203513860702515, 0.33979180455207825, 0.4757537841796875, 0.22239746153354645, 0.3017667233943939, 0.20942914485931396, 0.49233946204185486, 0.3400154411792755, 0.25025731325149536, 0.4879593551158905, 0.24671588838100433, 0.2789846956729889]","[26.931033640480692, 16.845920775202643, 20.72736990089533, 19.693977186243384, 19.453217865952205, 19.15950338609024, 52.150613536165274]","[0.2817466489106916, -0.01969812701456972, 0.042657575709168484, -0.14198860537474142, -0.02305505487919932, 0.0007241795682161535]",1851.721201419385,2090.625307744296,3898.4347600316855,0.07196403952205882,0.27532327,103.359375
fearless_ptii.mp3,0b28c7e4f33b8d39de7d55298f2e9b18189022a1e4798da687e6417b1c30dbf3,"[-101.89643096923828, 137.11404418945312, -24.836883544921875, 5.499783039093018, -9.025191307067871, -0.7115954756736755, -7.114150524139404, -1.5081709623336792, -9.13164234161377, 0.1469881534576416, -4.0796661376953125, -6.421370029449463, -6.735313892364502, -3.039508104324341, -3.152754306793213, -1.581388235092163, -6.049965858459473, -8.033546447753906, -13.175949096679688, -4.654581069946289]","[0.20375746488571167, 0.2598890960216522, 0.22330203652381897, 0.37944918870925903, 0.20711751282215118, 0.35685330629348755, 0.4193496108055115, 0.20933113992214203, 0.2507327198982239, 0.25270166993141174, 0.5388084053993225, 0.42172589898109436]","[26.217857232361446, 16.09130686313837, 18.99105673248988, 18.446954084804055, 18.72724708994665, 18.274828494572795, 49.16804950780742]","[-0.16309424586548246, -0.11580588274426655, 0.04112601418036609, -0.15622725881615962, 0.006030795880243767, 0.005220843213768944]",1687.9496145175021,1809.1343218779218,3333.379843508127,0.08375875278154024,0.16440079,112.34714673913044
feel_good.mp3,5d30482c40193abde7e829cb1d9e3b262b7a0de95f95f06e38708959f19cba3f,"[-138.71353149414062, 150.0359649658203, 14.151755332946777, 10.32345199584961, -0.4276563823223114, 0.5124287009239197, -6.6811442375183105, 2.750195026397705, -8.718981742858887, -4.024223804473877, -6.857623100280762, -3.1522068977355957, -7.39837646484375, -5.218226909637451, -7.860269069671631, -3.657217502593994, -2.8108315467834473, -1.1146620512008667, -2.2096495628356934, -2.500213861465454]","[0.49052438139915466, 0.19089749455451965, 0.2619413435459137, 0.4551350474357605, 0.1986171454191208, 0.19249632954597473, 0.19395290315151215, 0.4675477147102356, 0.2615433931350708, 0.1546131670475006, 0.2326783984899521, 0.22207878530025482]","[26.88892307848378, 20.62779417919994, 22.36215486921784, 21.551899815821475, 20.37678305425536, 19.175514926858103, 47.24217122181332]","[-0.15298526885581049, 0.2995072976371732, 0.0878333628560407, 0.146340427501055, 0.0011853175836572657, 0.033585772528305885]",1346.7735373971282,1636.2588952659448,2695.7420325500675,0.05658922697368421,0.20310941,123.046875
heroes_tonight.mp3,9d0b10adfea4b062eaefb4d0279d60df5e9c357882d6f509ea7a08f3656de799,"[-36.0167236328125, 83.57950592041016, -15.908321380615234, 12.210687637329102, -16.813983917236328, 4.0737128257751465, -10.47891902923584, -0.7354872226715088, -3.616633415222168, -3.1335175037384033, -2.462965488433838, 9.285340309143066, -9.039534568786621, 5.875986576080322, -2.77333927154541, 0.16013981401920319, -5.443948268890381, 1.0830974578857422, -3.11682391166687, 0.17070601880550385]","[0.3845221698284149, 0.3712882101535797, 0.29103246331214905, 0.47614437341690063, 0.2714730203151703, 0.33715736865997314, 0.21229130029678345, 0.35249969363212585, 0.46730390191078186, 0.2525794804096222, 0.333964079618454, 0.219274640083313]","[21.684252076121687, 16.997334515655204, 20.291447057719477, 19.191536124591604, 18.811996676731546, 18.999232750012062, 49.67998003694104]","[-0.22088882774464824, 0.030818707815748234, -0.023187199385473423, 0.10543411601934537, -0.020102849504871532, -0.009878599510928942]",2580.2834175040975,2393.700614622963,5113.2857473273025,0.12889377842008515,0.21996069,129.19921875
invisible.mp3,79ae0185a1f3a669237dcb64daf19d9fbfbf352a366fcd9bff88400cbe9c0643,"[-109.01781463623047, 130.02206420898438, -7.8768792152404785, 10.337492942810059, -3.466134786605835, 2.4140748977661133, -8.876235961914062, -1.6730314493179321, -10.062250137329102, -6.719110012054443, -9.195816993713379, -6.383024215698242, -8.30949878692627, -5.097510814666748, -5.589658737182617, -1.0559959411621094, -5.490204811096191, 0.7617181539535522, -1.3691058158874512, 1.4081778526306152]","[0.24247385561466217, 0.46957308053970337, 0.3188413679599762, 0.2627929449081421, 0.4255814254283905, 0.2593366801738739, 0.36867406964302063, 0.19040195643901825, 0.3662419319152832, 0.5955893397331238, 0.26769328117370605, 0.2623017728328705]","[22.55641340869408, 18.732182046085185, 22.24625061704408, 20.9645579452149, 20.77409648412956, 20.580239032455545, 46.70296422380373]","[0.19618952398876793, -0.16114961986838378, -0.16832726116125668, 0.012547898786747525, 0.030882374685522594, 0.030952224378312233]",1743.2472313225342,1696.3255822274762,3459.445747871517,0.08947262601586688,0.20920596,83.35433467741936
firefly.mp3,5a17b6bda789f501bfb9a9d6ba4a1adb455bdaa092907476ec4e72f2f358caf5,"[-129.65960693359375, 132.4396514892578, -24.64105796813965, 29.001832962036133, 1.4069634675979614, 9.357152938842773, -0.22448711097240448, 4.766891956329346, -2.4212775230407715, 0.250998854637146, -5.587269306182861, 1.3379173278808594, -1.4209234714508057, 4.376867294311523, 2.196157932281494, 5.199127197265625, -3.0096046924591064, -6.173639297485352, -7.717047214508057, 1.634804606437683]","[0.33049875497817993, 0.34416353702545166, 0.2744935154914856, 0.3966847360134125, 0.37249255180358887, 0.3039752244949341, 0.48216158151626587, 0.31031885743141174, 0.3783227503299713, 0.22993353009223938, 0.38921645283699036, 0.6152629852294922]","[25.53070796615037, 17.82493302176595, 19.189795405920066, 18.77593384561433, 19.290367389149456, 19.46049270870356, 48.78855438918433]","[-0.08460335903988919, -0.1960627746893061, 0.06479203631674675, 0.05388084830191478, -0.015370423727992213, -0.015177601988386991]",1621.368144283089,1891.5249884976863,3380.2212269313563,0.067513575125774,0.1217508,129.19921875
shine.mp3,6734840ed995584a3660dd1b419b9ae8f3edd5b1ecaf60693f785c27c94cbf46,"[-70.58609771728516, 60.0067138671875, -5.671354293823242, 11.575995445251465, -11.43588924407959, 9.64763355255127, -9.654969215393066, -4.86074161529541, -2.793644905090332, -1.2174407243728638, -4.773759365081787, -3.1522505283355713, -6.851781845092773, -0.27693191170692444, -9.148801803588867, 7.44556188583374, -11.882024765014648, 1.307724952697754, -4.501072406768799, -1.9852068424224854]","[0.514089047908783, 0.24687573313713074, 0.21380102634429932, 0.31466978788375854, 0.25703567266464233, 0.3797873854637146, 0.2692951261997223, 0.3237137794494629, 0.4641057550907135, 0.30824777483940125, 0.3677176833152771, 0.2898927628993988]","[19.224481331216495, 16.493291339238453, 19.491802470487922, 19.54753171034955, 19.834057329893813, 18.141941935042354, 50.09554620052827]","[-0.13065921201463598, 0.11476635141307051, -0.04014113469297307, 0.08507179294643627, -0.028394781468538004, -0.008093979749388868]",3077.282335991311,2712.3249943339283,6262.212133259965,0.16152283281733745,0.16601002,129.19921875
