file,fingerprint,mfcc,chroma,spectral_contrast,tonnetz,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,rms,tempo
jogo_do_desprezo.mp3,865a0988169e580f46a44c60fdbd28aff8e2eea4276a673129a37eed66cb2ef9,"[-105.26359558105469, 109.71974182128906, -6.187880039215088, 19.869056701660156, -2.4356019496917725, -0.8334798216819763, -7.306560516357422, -4.634876728057861, -8.112892150878906, -2.144937038421631, -1.2213586568832397, 5.686211109161377, -11.524922370910645, 7.6234354972839355, -1.9935638904571533, 3.518768548965454, -7.518895626068115, -3.3077096939086914, -2.578569173812866, -3.704596757888794]","[0.1864050179719925, 0.3392471969127655, 0.29140010476112366, 0.1839834451675415, 0.3078060448169708, 0.19230002164840698, 0.2518850564956665, 0.19820214807987213, 0.2890862822532654, 0.45143118500709534, 0.22831940650939941, 0.2972995638847351]","[23.107702905443713, 19.14287374613527, 23.512715132184262, 23.493320962842958, 24.350843428482825, 25.248223012182436, 50.676921899278106]","[0.28797646455743714, -0.08067771633481886, -0.10197632790949705, -0.03445667787109038, 0.010140623190674882, 0.012984060385010756]",1847.3903196570973,2121.82067882757,3640.0446558146286,0.08981767306017802,0.17854814,135.99917763157896
literalmente.mp3,8af0661e2611addc549ecfa9924faa73d62b8ec0eb944f70d520da576a457e74,"[-82.1962890625, 104.97093963623047, 11.93143367767334, 10.976630210876465, 1.6374760866165161, 6.786717891693115, -4.567060470581055, -9.127569198608398, -9.06452751159668, -5.07620906829834, -3.981302499771118, -1.7579967975616455, -4.343478679656982, 0.20800308883190155, -9.055574417114258, -5.992135524749756, -6.798033714294434, 0.9075766205787659, -0.6786620616912842, 1.9843168258666992]","[0.40722712874412537, 0.2501138150691986, 0.3972085416316986, 0.28893086314201355, 0.45979011058807373, 0.34440651535987854, 0.23900999128818512, 0.3913244605064392, 0.25782519578933716, 0.32223081588745117, 0.1946965903043747, 0.23938338458538055]","[22.500274365284938, 16.156321568051194, 20.583816127687264, 21.877438580195676, 24.561827544683155, 23.484883982572473, 46.83204098798971]","[0.10034488255420965, 0.07630373105170984, -0.02215066983223253, 0.06228185786531169, 0.006555247716022976, 0.006002403600011682]",2013.6189790299122,2402.9408729966995,4364.3402760981035,0.0918221960864938,0.24637999,143.5546875
medley_pagode.mp3,2cd1171d80a59ceb057f849474ab459a9ae07ca62677118870b772b247982e95,"[-100.06748962402344, 101.02403259277344, 24.6165714263916, 14.258161544799805, 7.2068681716918945, 7.01939582824707, 1.2557436227798462, -6.910701274871826, -7.9682207107543945, -7.661419868469238, -4.9591803550720215, -1.555532693862915, -9.042271614074707, -1.8739943504333496, -5.7389373779296875, 5.012578010559082, -6.795950412750244, -0.3382975161075592, -3.1433706283569336, -1.4474152326583862]","[0.27341434359550476, 0.24943849444389343, 0.3415040969848633, 0.2716202139854431, 0.3344181180000305, 0.49000850319862366, 0.3423563838005066, 0.3279281556606293, 0.2760774791240692, 0.3079778254032135, 0.38580015301704407, 0.2674924433231354]","[23.41312425662063, 16.96226497953839, 20.78496042672185, 20.204818199845906, 21.298729082810635, 21.323074060568597, 45.70333656139507]","[-0.03030187332346962, 0.12633933441344714, -0.037458003309033545, -0.05014078253981067, 0.00952045762656154, -0.021862167856207627]",2193.6084400908658,2584.9418094670905,4691.3632986346265,0.09072847632062693,0.2375734,99.38401442307692
vaqueiro_ferido.mp3,e00ec2e40625b0bd776fc2a5a17dc3d23f7bd5a22b54ae9dd401754a168f0f55,"[-86.0780258178711, 93.22832489013672, 17.177867889404297, 18.197494506835938, 5.89676570892334, 7.5885419845581055, 4.853045463562012, 4.062658786773682, 4.0039873123168945, -0.12305084615945816, 0.6597222685813904, 0.9301815629005432, -5.994754314422607, -1.0248545408248901, -4.906350135803223, 3.67739200592041, -5.062966823577881, 0.12767718732357025, -0.9743832945823669, -0.7368049621582031]","[0.25669944286346436, 0.22900636494159698, 0.2616371512413025, 0.2718983590602875, 0.4344203770160675, 0.3786248564720154, 0.44707614183425903, 0.46795418858528137, 0.3538527488708496, 0.36343491077423096, 0.2632538080215454, 0.3523883521556854]","[22.536794280782928, 16.69431769598971, 20.767814887408797, 20.410649696809845, 20.39145230881631, 20.389351793098747, 45.077171359854916]","[0.12018906209892855, -0.02438311266917317, 0.009384829498359983, -0.027989461604973148, -0.00047928099518219404, 0.006065572979795182]",2193.6921677414766,2646.5119098160662,5013.644683176519,0.07801237785410217,0.20955993,143.5546875
toque_carinhoso.mp3,12d16a04a77403306cd547bac3ffb516df6273dc3770c0b28f555200edcde174,"[-64.56201171875, 64.3089828491211, 8.225372314453125, 20.64264488220215, -11.979378700256348, 0.3795122504234314, -6.415684700012207, -6.714467525482178, -9.629983901977539, -2.0679945945739746, -5.465312957763672, -3.0795562267303467, -3.358910083770752, 2.714775800704956, -4.282648086547852, 0.918838381767273, -7.9485249519348145, 0.08645753562450409, -1.8370527029037476, -1.4086014032363892]","[0.480001300573349, 0.43806907534599304, 0.2862120568752289, 0.3133750259876251, 0.28247252106666565, 0.3527669608592987, 0.22047582268714905, 0.2806284427642822, 0.34175625443458557, 0.24717409908771515, 0.2975772023200989, 0.26324763894081116]","[21.541267480695677, 16.62966438755063, 21.097998782743066, 21.21302612659035, 20.67984289366885, 19.07411626704784, 47.100617406558236]","[-0.10076152161343777, 0.08598629564754812, -0.05950251265772082, 0.03990842538724294, 0.0020284047357506945, -0.014027993412632127]",2964.5006054334476,2695.0074249977692,6009.388662048907,0.14451575500677244,0.20829229,103.359375
me_esqueca_se_puder.mp3,ccc555de8cb0168842dc7a1c23ed545bd1e45c647956e095aaff7f13a862c262,"[-74.0960693359375, 96.93486022949219, 16.788475036621094, 19.70390510559082, 9.473283767700195, 7.446709156036377, 1.8242257833480835, 1.7447903156280518, -3.145486354827881, 0.07331080734729767, -1.419106364250183, -0.8110812902450562, -8.902436256408691, -1.044467806816101, -6.396108150482178, 1.7689793109893799, -5.6120500564575195, 0.7536215782165527, -2.4613306522369385, -3.0544440746307373]","[0.1840122789144516, 0.18457762897014618, 0.3348406255245209, 0.21131311357021332, 0.3317547142505646, 0.31113651394844055, 0.24027077853679657, 0.33385518193244934, 0.2640620768070221, 0.41171950101852417, 0.19748127460479736, 0.14410308003425598]","[20.28844651333762, 16.775065181412042, 21.309795767335704, 22.5235312800661, 21.35582689830839, 20.846750298258712, 46.07213152604479]","[0.12824990749978735, 0.1234880827629129, -0.023229388345678906, -0.028346858975613492, -0.0017685000400010982, -0.015197753517718342]",2121.420606553491,2574.000711398952,4749.554613426374,0.08100177776702787,0.26657635,143.5546875
aprendi_a_maltratar.mp3,7eb6e3cd37b35f5d0ea8e363eb925d0e2336246fb69c773266d9c33a26f68008,"[-60.439476013183594, 80.98433685302734, 5.129764556884766, 13.013225555419922, 2.5120038986206055, -1.1985129117965698, -7.080509185791016, -6.19284725189209, -5.484600067138672, -2.6984972953796387, -3.6898908615112305, 0.4833517074584961, -10.740565299987793, 2.1888866424560547, -4.32019567489624, 2.3726420402526855, -6.253868103027344, 1.0234177112579346, -2.4390909671783447, -0.44743436574935913]","[0.2129892110824585, 0.20991572737693787, 0.2794620394706726, 0.2428933084011078, 0.29221054911613464, 0.3695213198661804, 0.301246702671051, 0.38388219475746155, 0.28734299540519714, 0.4121870994567871, 0.41411834955215454, 0.1932808756828308]","[21.706464510335202, 16.962305865374642, 21.16628377271471, 20.47303781071098, 20.792991909920566, 20.53451112812023, 46.57114233659017]","[0.016660027039042166, 0.0374264027537472, -0.03498021875949291, -0.09136619923446032, 0.004729808536582803, 0.011067805891055011]",2454.525704302755,2656.7413305043524,5301.351276787442,0.10440753192724458,0.24902812,151.99908088235293
nao_sou_perfeito.mp3,e0c083599c7e5a899530395adce4191e61d6cd44eeadb386d85bedc881881950,"[-60.829952239990234, 78.02884674072266, 8.908487319946289, 21.97611427307129, 1.7893414497375488, -2.214028835296631, -5.40639066696167, -3.2546579837799072, -9.312561988830566, -7.197272300720215, -5.2020416259765625, 1.6245975494384766, -6.992345333099365, 1.0700715780258179, -2.3554718494415283, 3.3831398487091064, -6.654902458190918, 0.9422827363014221, 1.535521149635315, 0.08978871256113052]","[0.28065016865730286, 0.22119967639446259, 0.35591283440589905, 0.276793897151947, 0.34576815366744995, 0.4102829098701477, 0.3327392339706421, 0.4440933167934418, 0.2627246379852295, 0.3281910717487335, 0.36699724197387695, 0.23129425942897797]","[21.677245508589674, 16.58093947942802, 21.331276022630256, 20.770411344131468, 21.48601926339331, 21.282586820517924, 47.04316975918312]","[0.023683010424481385, 0.06293295954759005, 0.006062534492139472, -0.05773685683623175, 0.005635070741394316, 0.001933071056983533]",2488.7613975567624,2648.386201293504,5392.450725921536,0.10963539147155572,0.23542438,151.99908088235293
colecao_de_otario.mp3,8f067aa039ffc5d3e487656e59799d58477116dc319e7e3a19d89ac5a080fc4b,"[-76.1248779296875, 90.7724609375, 16.606733322143555, 17.328521728515625, 3.9268128871917725, 4.343501567840576, 2.400482654571533, -0.24701060354709625, -0.10504604130983353, -1.1505939960479736, -3.1870367527008057, -1.3655890226364136, -3.849128007888794, -0.1264917254447937, -4.229867458343506, 1.7607569694519043, -5.943139553070068, 2.662903308868408, -0.39750704169273376, 0.19340547919273376]","[0.21818126738071442, 0.21910196542739868, 0.2564137279987335, 0.2540648281574249, 0.4632125198841095, 0.31252428889274597, 0.3065592646598816, 0.37902355194091797, 0.3512602150440216, 0.4147331416606903, 0.2341872900724411, 0.24573878943920135]","[20.427091519260948, 17.365042135069643, 21.37476056781355, 20.450510538127535, 21.069334798368374, 20.987208035203412, 44.91930748546036]","[0.11062657733894066, -0.007673984823191959, -0.012784406118204816, 0.03640273372115036, 0.018158467462824658, 0.00608130573744142]",2259.3429997337767,2658.634417824878,5108.694108425649,0.08938721458978328,0.24247128,99.38401442307692
meu_sonho.mp3,16e344993694a3001f0a0aa5ac5c61c567ce04a4cdcf3d64b8b493546af72db6,"[-116.50858306884766, 88.39323425292969, 3.599414825439453, 15.756450653076172, 3.8863255977630615, 1.4306223392486572, -4.543117046356201, -1.4757585525512695, -4.595213890075684, 0.2809513509273529, -3.8010635375976562, -2.7148544788360596, -7.144023418426514, -2.287337303161621, -6.576050281524658, 4.503439903259277, -6.841362476348877, -0.06061830371618271, -5.945586681365967, -4.3137969970703125]","[0.15551212430000305, 0.27426546812057495, 0.32031500339508057, 0.2558336853981018, 0.43283289670944214, 0.2638275921344757, 0.41264045238494873, 0.22478331625461578, 0.19106830656528473, 0.29106852412223816, 0.22956429421901703, 0.32958853244781494]","[25.945546891645552, 19.194094176355488, 23.601783060423372, 23.688411543036906, 24.23040570168269, 24.88494423676211, 48.01227387772694]","[0.24956913058080019, -0.14912616775362109, 0.05360196528223919, -0.031630686856590214, 0.019647490953365133, -0.014576088527726402]",2425.7293465694092,2545.6203707381355,5061.852725002419,0.11739611551857586,0.13321571,135.99917763157896
eu_to_ai.mp3,c73f2016bff2b5c02a05e2092848267fa833c8b92a9dd1796697b3e02edef801,"[-82.99207305908203, 89.21351623535156, 10.913313865661621, 20.631078720092773, 6.424431324005127, 6.290684700012207, -2.782226085662842, -2.4060144424438477, -4.97218132019043, -2.8886821269989014, -2.9756524562835693, -2.2232916355133057, -5.899897575378418, -1.5663729906082153, -5.930109024047852, -1.7160431146621704, -4.728898048400879, 0.9590956568717957, -3.629516124725342, -1.5377309322357178]","[0.28870460391044617, 0.2602771818637848, 0.397881418466568, 0.2840164601802826, 0.44675859808921814, 0.36558663845062256, 0.2717675268650055, 0.34333547949790955, 0.30763331055641174, 0.3851777911186218, 0.2134428173303604, 0.2360968291759491]","[20.657632943071555, 16.48353659451577, 20.531517770086964, 20.340790364337913, 21.483522827721252, 20.451963110151773, 44.987239508977595]","[0.09341756977379609, 0.038208011823719336, -0.03308285739569832, -0.008631010532621584, -0.00928264956415145, 0.00223236507862296]",2237.0502498391625,2582.690700963017,4979.586555788022,0.09072053986068111,0.22271709,99.38401442307692
nega.mp3,331720f520ae466026015d710aac29bc210b4643bb8e92bccb58522844ed0c76,"[-57.32136535644531, 80.9476089477539, 5.866821765899658, 21.887554168701172, -5.9674224853515625, 3.416703939437866, -4.553615093231201, -5.806554794311523, -8.72370433807373, -2.1252601146698, -0.42047691345214844, 1.3306483030319214, -9.191976547241211, 0.7730076909065247, -2.9851224422454834, 3.026038885116577, -2.657684564590454, 1.7546360492706299, 0.6895337104797363, 0.9346189498901367]","[0.35134074091911316, 0.2565428614616394, 0.3598916828632355, 0.2538415193557739, 0.45428985357284546, 0.46159467101097107, 0.351147323846817, 0.36661437153816223, 0.2758118808269501, 0.37643611431121826, 0.23481856286525726, 0.2769169211387634]","[20.414268841630886, 15.72194837703464, 20.94020991592443, 21.497622952142358, 21.998102742834988, 21.64443069603375, 47.49513274177714]","[0.06435644187447387, 0.027521326948527196, -0.031890990221930704, 0.003236893205484797, -0.011322112389579815, 0.00391458228970057]",2391.898091167746,2574.1756267365963,5229.893375550261,0.10523443546826626,0.25244254,151.99908088235293
hoje_doi.mp3,dec81485d75848c131fc3fbd9a2d7eae87661aa2e26b086aaec56d838d7e836a,"[-84.97258758544922, 97.42868041992188, 12.937311172485352, 25.702634811401367, 5.963119029998779, 11.168302536010742, 0.44583913683891296, 2.131990432739258, 1.2102783918380737, 0.5639175772666931, -3.75124192237854, 1.9968204498291016, -3.7047061920166016, 0.8447341918945312, -3.22011399269104, 1.789583683013916, -3.045952558517456, -0.7173654437065125, -0.4863428771495819, 0.0044047352857887745]","[0.2904876470565796, 0.3413271903991699, 0.23473107814788818, 0.3254270851612091, 0.29480892419815063, 0.4205206036567688, 0.379328191280365, 0.2724643051624298, 0.4112548232078552, 0.33771058917045593, 0.4701085388660431, 0.3187543451786041]","[21.393369319319717, 16.855479066726957, 22.44895558315662, 22.036734471870947, 22.330593291275044, 21.0707652058038, 45.862868591492195]","[-0.1845309085296998, -0.1030415841651088, 0.05960098686937995, -0.02253910333412678, -0.01894372083143571, 0.014417730398052983]",2088.682622900857,2490.1280584204483,4707.229869358311,0.08528784406443499,0.20463769,143.5546875
quatro_semanas_de_amor.mp3,31439712d49f5de8e1d611950f8231b8e691a1703f6bb30dd9c4902c384b5642,"[-44.8961067199707, 85.05475616455078, 16.375099182128906, 25.102827072143555, 1.4027525186538696, 9.439407348632812, 0.9958134889602661, 0.648121178150177, -1.3266698122024536, 0.4771379828453064, 0.6460543870925903, -3.1916239261627197, -7.968997955322266, 1.2737444639205933, -5.549317359924316, 2.0919392108917236, -5.11456298828125, -1.1092772483825684, -1.8361179828643799, 3.059072732925415]","[0.3163287043571472, 0.2605937421321869, 0.28068050742149353, 0.3103770911693573, 0.5376946926116943, 0.3496702015399933, 0.30461907386779785, 0.34067362546920776, 0.31810012459754944, 0.3790924847126007, 0.3081340193748474, 0.38317129015922546]","[22.074312616065196, 16.350262488918787, 19.662564358127025, 20.23946620644563, 20.80889976550402, 20.30873884305245, 46.5235086766116]","[0.06803531133838171, -0.03120630430764385, -0.008572425031545003, 0.042478687421133206, 0.0147032656724163, -0.011120064519799883]",2359.093987823897,2662.881387535332,5282.584723599555,0.0906101852747678,0.29817364,103.359375
